,int_z2_b3,int_z2_b4,int_z7_b1,int_z7_b2,max_z2_b3,max_z2_b4,max_z4_b5,max_z7_b1,max_z7_b2,norm_z2_b1,norm_z2_b3,norm_z2_b4,norm_z7_b1,norm_z7_b2
11,1419.1097178460718,2386.66184985886,49.345575216376645,270.20925107998966,682.1080932617188,1091.565673828125,1607.4892578125,17.892559051513672,101.51282501220703,44.20045627332665,1142.434367472338,1752.1064757911201,78.51964569091797,337.9947509765625
12,700.3062066400113,1795.1696306377028,46.51579809002578,177.57807052570084,321.59893798828125,717.6192016601562,1343.4310302734375,14.882343292236328,57.610233306884766,74.77359023602942,637.8688476679515,1389.0529432095423,63.92058181762695,208.56272888183594
13,1072.8359322164517,2526.8441991408663,56.24020283215698,258.2677560241621,535.7379760742188,1128.813232421875,2210.145263671875,16.7225399017334,68.95822143554688,56.14257473540024,914.687472150747,1950.9067036470867,61.78514099121094,225.17086791992188
14,963.9017155913946,1990.5881958951552,44.7772607258715,235.54204769946227,479.6622009277344,820.3836669921875,1682.8363037109375,13.684182167053223,78.70601654052734,54.30615093900859,847.1375122952301,1712.4690236414672,63.11134719848633,235.42799377441406
15,1005.9928763088149,2381.7493762640906,40.359815359280525,155.59652547731332,505.2583923339844,1023.7928466796875,1960.591796875,12.118195533752441,46.31278610229492,54.773318374879494,870.8426847911367,1838.0560091177385,55.542388916015625,197.43966674804688
16,956.9123646405836,2805.2336623538285,49.79266782615255,187.66476923060446,438.7130432128906,1184.890869140625,2896.26416015625,13.607032775878906,54.12024688720703,63.430952595363856,855.2088788111656,2139.42497919163,61.93086624145508,222.19044494628906
17,760.7532067710223,2665.7879497470954,38.009283007573686,123.51177317735466,314.7955017089844,1199.8045654296875,2121.56689453125,12.357264518737793,40.754512786865234,59.66745015075535,687.9447804135236,1955.1450394173994,55.725433349609375,164.3482208251953
18,298.67025583159796,413.6039486414908,25.361279872631712,95.20161006121391,107.72151947021484,192.91702270507812,745.1862182617188,10.561596870422363,39.20716857910156,56.158198167177616,287.3098856518646,314.76926479421434,45.160125732421875,145.00119018554688
19,374.95501777789707,459.8707480820206,21.05158456002755,101.71574311989389,126.3660888671875,219.631591796875,753.83642578125,8.058919906616211,36.5672492980957,50.00530349522866,328.948621006943,341.01201334037063,33.08945083618164,124.03115844726562
20,321.03443450344884,486.8384738109695,19.763988145799278,91.66818000105559,108.19279479980469,239.90176391601562,628.3812255859375,6.7289628982543945,43.36213302612305,46.58177270512729,297.50871614634013,371.0608295637451,32.58926010131836,131.265380859375
21,344.4715462745322,384.53723805964296,19.253353507384112,117.09315955820541,136.89028930664062,184.76959228515625,944.0564575195312,7.1756696701049805,42.965301513671875,47.1682236400331,326.6828910370318,320.8360605982622,34.238433837890625,133.8070831298828
22,338.0535820516137,421.3530013053678,29.5520233756979,148.54718490179462,140.46200561523438,207.20968627929688,1237.843994140625,9.960794448852539,60.49456024169922,42.60272621518216,318.72586418603396,319.4810233024474,34.68983459472656,156.71034240722656
23,437.5895146697294,730.465494486969,2.4048566403574414,10.583153524095298,173.695556640625,351.47857666015625,560.028076171875,1.0348268747329712,4.612042427062988,58.31484856909636,344.74173001279627,540.6783866856724,4.938780307769775,12.806052207946777
24,434.7222019563584,864.4894683201178,2.353366173710583,10.753334782197271,178.15689086914062,403.2837829589844,382.355224609375,1.0090243816375732,4.331076622009277,51.48739407713271,332.3511021140934,640.9149500307007,3.8673348426818848,13.521186828613281
25,439.67530026868917,601.6798445961126,2.542707574648526,10.325284057418685,181.8153076171875,273.626708984375,406.1524963378906,1.0131081342697144,4.543463706970215,52.96052355626777,331.55758772149346,448.67803844709226,4.1356353759765625,12.984883308410645
26,368.279587927158,686.3757271037125,1.6641467382020587,9.523060745701514,150.9834442138672,328.0631408691406,535.8272705078125,0.7388039827346802,3.719572067260742,38.8732228101016,289.06069493889544,521.9609000448285,3.1941006183624268,11.25049114227295
27,368.4271550052411,566.0829252731055,1.689845300685344,10.71063551277075,133.3798065185547,263.81085205078125,516.643310546875,0.7339282035827637,4.249813079833984,47.88989909577525,315.4947263144208,435.79108259724256,3.3166496753692627,12.909714698791504
28,719.4200864804443,1847.661010611802,31.435255859328507,102.7922058031545,250.61752319335938,925.4599609375,1339.637451171875,14.157258987426758,34.252098083496094,67.68505032575632,603.7081674472519,1394.4404537978453,62.09720230102539,156.35845947265625
29,902.4795844752031,1819.7176211650171,30.005644961381524,142.28763685635445,345.2252502441406,826.1749267578125,2332.181640625,11.834551811218262,51.46156692504883,76.85923542985583,804.0273561906811,1420.406683915542,59.19456100463867,194.52838134765625
30,857.992239250879,2228.227843724191,43.39323060028255,128.28307660100108,278.05609130859375,999.4840087890625,1794.916259765625,18.3828182220459,39.520145416259766,75.17752218663854,730.9611081801535,1655.8663724880828,66.75366973876953,162.2156982421875
31,751.1253036425138,2093.569197628026,32.67235204204917,122.48453524681584,252.4228057861328,992.6082153320312,2444.606201171875,14.487102508544922,33.18452835083008,81.58326460996722,664.7198672439613,1540.3795176264443,60.177650451660156,150.05609130859375
32,1367.6990534858778,2277.8664210649827,26.79560587987847,117.1631914965886,413.9896545410156,1044.5069580078125,846.2796630859375,9.00573444366455,52.99980545043945,144.64426459995596,1297.8438471529948,1736.828099529146,42.48705291748047,154.489501953125
33,1192.4999327717037,2112.356797270477,34.29658301367938,123.33768516869168,320.02581787109375,988.0965576171875,620.4998779296875,15.949779510498047,45.756771087646484,171.16520634807176,1041.0780898117673,1562.7527558458085,59.41069412231445,175.7069549560547
34,1206.9647011047539,3553.819077853113,26.08546458794929,98.03392725106096,325.9555358886719,1633.985107421875,1581.958984375,12.864737510681152,40.93865203857422,104.66664671446222,1154.4601642882515,2609.9457613872546,53.124725341796875,139.5323944091797
35,1128.373503490351,2510.207118117561,19.382643816868946,137.05408534443023,338.1120300292969,1160.107421875,2138.56591796875,8.11864948272705,50.745361328125,98.05927624834705,1056.9607339781874,1945.328170811999,40.58601760864258,160.37078857421875
36,1143.991973634654,2218.214370323345,18.96126874105539,81.38079607997011,346.92254638671875,955.6390380859375,4932.0810546875,8.040487289428711,37.24356460571289,109.91685862655082,1083.882756797589,1704.3770252308575,43.819358825683594,149.94642639160156
37,579.6355292446291,1676.926432965944,2.8599618844358092,16.963994689898147,224.648681640625,833.7529296875,879.7230224609375,1.3871278762817383,6.347334861755371,48.58683386988036,489.21204193422284,1267.861072893337,7.028068542480469,24.88033676147461
38,671.3180319758442,1951.045852176224,3.1422493155065845,18.58789358536766,265.82000732421875,1311.678466796875,881.4053955078125,1.139606237411499,6.8080902099609375,37.48100115452173,553.8610042510549,1616.3168957872178,5.28393030166626,24.667287826538086
39,633.979114352027,1793.016563537841,4.0260124928245205,13.243614685188124,224.57919311523438,992.4453125,1236.816650390625,1.498862624168396,6.324953556060791,37.758111998703164,538.278557223908,1377.5199382586407,5.7162346839904785,22.577098846435547
40,582.8310380155065,2007.87187024268,3.465326381528939,29.660589162856922,189.63818359375,1086.0626220703125,2812.667724609375,1.3388570547103882,10.104432106018066,41.90366085810272,473.7504831162231,1525.9110723786425,6.419086456298828,29.730512619018555
41,533.0327757515479,1191.0899344279119,4.719978057868805,25.43661431240313,193.8346710205078,604.0396118164062,3118.12744140625,1.339622139930725,10.823912620544434,37.294304020970316,436.8276632424075,883.814665104707,5.81251335144043,27.017091751098633
42,1212.83972761423,3183.2163754316666,17.25667020207523,59.03138677863171,444.4989318847656,1441.229736328125,9758.0380859375,6.65665864944458,24.383243560791016,62.85313385419524,1079.8063382410403,2362.293418017189,31.041749954223633,116.14682006835938
43,1412.4864549577856,2979.083597759406,28.702425406978968,130.047513408567,533.67138671875,1246.184814453125,5027.82568359375,12.541175842285156,43.35633087158203,66.34054426202917,1255.4726357861684,2281.3827885610945,52.15141677856445,163.2815704345703
44,1295.029030919075,3288.117372482394,112.99009501918529,269.1584818204865,523.4010620117188,1429.3233642578125,2339.803466796875,34.569244384765625,79.17106628417969,126.04219258675364,1132.4201619165494,2485.451855724608,148.58132934570312,312.2755126953125
45,1791.474789411916,3844.133402264987,22.154481978475815,117.51454668533793,834.21533203125,1725.936767578125,1819.854736328125,10.1138334274292,47.66244888305664,75.61152695816507,1532.754360928327,2882.7975014941435,49.58894348144531,177.57066345214844
46,1149.1103624310344,3667.7938915956765,23.92194031985612,121.65356353763491,395.5120544433594,1635.9873046875,1408.1392822265625,9.401468276977539,42.7349739074707,63.443870092409966,1006.0339322587582,2670.92251559534,46.06980514526367,161.40481567382812
47,1646.4946582720925,5023.373857674499,34.17980462114792,152.11007021877353,540.2653198242188,2364.96630859375,2890.36328125,12.949339866638184,48.207969665527344,64.38384229598428,1372.4815366001396,3684.395271976403,52.26255416870117,173.51756286621094
48,1593.3453292294093,4674.1349703023825,23.981849691971245,96.91658198493434,551.4154052734375,2218.508544921875,3813.645751953125,10.477680206298828,35.742523193359375,62.958669519261015,1383.433002291992,3524.089250556521,40.24557113647461,132.1063690185547
49,1196.0156706425669,3569.0507463142276,23.03866917398409,103.68220674136924,488.45037841796875,1622.396484375,1558.955810546875,8.008931159973145,34.79866027832031,62.698947150822846,1092.8041998608153,2712.331124617618,40.160255432128906,147.6952667236328
50,371.33085118785186,886.0698831373204,98.32639066289023,222.7353875057597,126.2646484375,413.34918212890625,558.9258422851562,43.50718307495117,77.0572280883789,55.48851406399552,363.1701621812603,659.4484106652114,149.87246704101562,284.9989929199219
51,409.15937030734494,1017.0429245332878,82.4457465961362,212.14794521313158,150.4897918701172,509.78570556640625,663.5587768554688,39.729286193847656,65.2076416015625,44.993295797235994,377.5520202851914,798.8582249479981,137.95184326171875,273.27703857421875
52,349.75616123915336,955.4214076902717,136.62259257825158,263.48756939659745,121.93292236328125,472.5137634277344,557.9815673828125,60.05061721801758,84.0333251953125,51.26824255813262,297.65237977613765,699.6341160641406,174.9140625,330.5026550292969
53,386.1386273456349,950.7474279693947,124.55541822147642,246.66517520307872,130.35606384277344,443.38104248046875,564.5432739257812,49.68567657470703,85.55451965332031,42.50263030593234,336.76440614262424,706.5064284470013,139.72471618652344,296.0475158691406
54,417.42470902767184,1166.9396710743504,110.20731113653649,236.69899706571596,138.88296508789062,542.0017700195312,633.4013671875,45.64909362792969,77.47352600097656,43.837075920773295,358.44888263781655,853.8574533575754,149.7026824951172,304.8928527832031
55,429.60986905312166,1245.2978222155944,109.61064412700094,243.3532449948252,145.59133911132812,604.4271240234375,657.45703125,42.345157623291016,77.17314147949219,37.10287125538738,381.68440974170545,901.7690464640787,120.64773559570312,266.1266174316406
56,380.91938156750984,1184.9732424054914,130.95088804266803,197.59464164351812,124.14937591552734,541.7169799804688,589.5740356445312,49.424747467041016,74.03730773925781,42.11921921073923,340.2073992111826,878.2218671373172,140.36239624023438,273.0890197753906
57,445.3971653822809,522.3930577486753,36.91920340228535,136.52654814398073,166.45553588867188,233.66592407226562,1022.5966796875,15.693681716918945,62.556026458740234,78.33156149768429,405.94223303569044,403.6550313340056,67.61306762695312,193.73492431640625
58,477.59737135019776,832.4645386644017,46.02471866912674,131.08404523790034,176.3139190673828,384.88397216796875,539.8612060546875,18.156448364257812,58.51948928833008,84.84323823911382,397.3506348427886,613.0678033377337,82.2249526977539,196.149169921875
59,356.6191503090862,775.0253132525831,43.532360590242504,121.94675635182647,142.330322265625,356.74200439453125,651.5993041992188,17.130897521972656,57.155174255371094,93.52227043763952,340.68991480624584,580.1053874623103,78.02362823486328,192.27049255371094
60,1415.0737523846328,1816.2087330799548,67.71137607579779,359.99384359666146,496.3650817871094,814.3321533203125,2263.0322265625,18.053817749023438,144.90235900878906,56.377809059852375,1180.0385975174065,1468.193212699119,83.15080261230469,362.4884948730469
61,1230.0436058261741,2797.8026622502753,67.16330275971752,246.98063359743293,401.71136474609375,1277.4381103515625,2632.105224609375,28.32129669189453,112.90222930908203,54.35310760096867,1006.3889110769729,2134.5077435791154,127.97134399414062,365.3062744140625
62,1277.9761232072487,1770.0320116750274,78.48401712080036,306.4427489986313,484.3397521972656,752.4259643554688,1213.770263671875,31.292537689208984,123.37259674072266,52.59261819918796,975.279527266445,1366.5758817369958,112.75804138183594,357.08489990234375
63,1526.7451380680625,2481.0877598257116,48.56020141631112,278.5169863475797,582.9686279296875,1181.11474609375,1654.9036865234375,15.8004789352417,105.4919662475586,48.41460685487306,1302.3297239789576,1822.2266384418122,72.36038970947266,292.0239562988281
64,1613.5265737123168,2328.9340085716294,59.11890186719636,298.7453455225914,583.213623046875,1119.045654296875,1559.998046875,23.22569465637207,108.31967163085938,51.587411448861396,1248.7984769045574,1825.9863205890267,93.96451568603516,317.0439758300781
65,1716.25826188984,2540.133195363606,47.68159475354817,284.4152826769083,731.8615112304688,1218.390869140625,1755.175537109375,13.45523738861084,108.92829132080078,50.329145829107205,1412.2489826279007,1875.0392628664426,57.40317153930664,310.84942626953125
66,915.0980727371449,1295.0844964493685,16.893481901696454,144.97090003979972,308.5493469238281,500.2857360839844,22368.1875,5.234622478485107,39.179439544677734,50.90424968260802,750.1473825794347,1025.2146419064225,19.161439895629883,117.4168930053711
67,1019.0886659341243,2255.5506441580756,34.28463506324139,86.79359133403341,400.2030334472656,1127.9171142578125,9177.673828125,8.4757080078125,25.443679809570312,66.48208856474923,913.5889097229642,1684.2571884535053,34.55744171142578,88.84059143066406
68,989.6640624705082,1527.0377009433382,19.486449886792492,134.1791473683455,452.9530334472656,736.668701171875,3540.030029296875,5.7675676345825195,43.1610107421875,61.29203319376771,951.0341614605053,1170.6908066389112,28.892683029174805,129.53558349609375
69,657.5063508149082,1948.98634108901,16.99006222069632,123.0239005016289,248.2047119140625,942.2318115234375,2669.52099609375,5.046535491943359,36.66947937011719,46.29251178208274,595.966079042281,1490.4078974787285,18.3173828125,96.86971282958984
70,957.1056040396604,2351.4240012144046,44.53266752623312,108.27633485851887,348.172607421875,1112.9404296875,3795.77294921875,16.71750831604004,41.121219635009766,182.0677500159093,870.3380359321807,1781.6933994188964,71.3932876586914,142.17254638671875
71,1016.1035241358913,2350.8839552930244,18.300934005763942,132.97910426590533,455.5328674316406,1184.041259765625,3621.75390625,5.023140907287598,33.54114532470703,61.958457761957206,902.7838044530564,1724.7064288686406,23.25436782836914,107.3641128540039
72,785.5704008173973,2263.9251160155977,12.940495245182925,102.16217570210088,270.1478271484375,1005.3504028320312,7540.8349609375,3.278350591659546,29.66932487487793,52.06881178779159,689.5365451604688,1723.6988123442509,17.69532012939453,109.22069549560547
73,1127.0572173989688,1791.583770621878,15.037576001224807,105.55212189963396,532.8184814453125,772.1769409179688,4694.9560546875,5.176090240478516,34.44270324707031,45.635888720610154,1088.3705571332807,1357.593792400523,17.25935935974121,94.2332534790039
74,1181.6518407423669,3190.8412812761962,25.855147065000587,150.16054403632006,581.0474243164062,1523.835205078125,5417.26416015625,6.528006553649902,37.2308235168457,53.7436006059886,1009.2766630566646,2413.3125401624447,26.01346778869629,118.07237243652344
75,672.8515581999284,1288.0438904212788,5.864235516734576,18.160286788457597,209.39163208007812,510.6874084472656,691.4169921875,2.140284538269043,8.435104370117188,60.999305654013924,582.2110134246205,999.4402383117842,10.255407333374023,29.68956756591797
76,819.1276763038865,1652.616457461069,7.081994883670026,35.690068542058725,288.45672607421875,782.6701049804688,610.7357177734375,2.760772705078125,13.123284339904785,63.02924869025485,674.2950663694996,1232.0350576066478,13.024024963378906,42.33292007446289
77,666.1102647439111,1594.4942014257733,8.089378699570563,25.502383025326704,275.354736328125,686.5252685546875,738.2839965820312,2.883835554122925,8.577372550964355,70.96270503308043,612.8629714294375,1228.393950496715,13.02649211883545,37.4907112121582
78,788.3607437066578,1803.7750902924065,7.786749956997178,28.178896331805543,270.55999755859375,871.3674926757812,743.8733520507812,3.4836010932922363,9.757320404052734,75.05331787256647,692.7696087397834,1360.1993058182234,13.298829078674316,34.71608352661133
79,810.0220115913543,1703.1052267340324,9.755446899654391,44.74498637060606,307.3869323730469,824.5046997070312,571.2145385742188,4.565062999725342,14.385417938232422,76.34511693008807,725.4765774735731,1265.46238758049,19.700973510742188,54.34496307373047
80,911.0528151394487,2038.678984578078,11.539729485647209,39.73876563315085,305.26568603515625,992.1158447265625,961.4783935546875,4.458800315856934,13.894344329833984,65.17992781396637,787.7839744522045,1530.0178959575292,15.830323219299316,41.91471862792969
81,732.3241949565709,1601.4044042546302,10.513850100417887,38.89625237356813,279.70916748046875,742.4004516601562,856.8434448242188,3.867706537246704,12.907083511352539,73.92601459581158,677.848045115134,1216.3383566980299,18.759521484375,49.20637893676758
82,939.3268114607782,1877.7743685133753,11.27658320975873,41.28216859740496,376.8058166503906,854.0408935546875,861.1953125,3.953134298324585,17.088342666625977,70.52587243550366,865.8102780947528,1418.6622676398724,16.667661666870117,52.865291595458984
83,814.4319956779946,1648.4982879217716,10.161310922396902,35.57972137976685,273.6756286621094,740.94189453125,762.9082641601562,4.741650104522705,14.750711441040039,72.44000843239847,704.17369583542,1285.1621351882434,19.179203033447266,47.424293518066406
84,1214.2361788091562,2309.474790604785,19.707419199490683,127.9819760711107,432.515625,947.8206787109375,3094.309814453125,5.551997661590576,54.159393310546875,69.13516336433874,1093.849087551019,1815.6732112318462,27.293367385864258,130.92909240722656
85,2434.22089027365,2539.1391724043833,19.37033300079929,90.50259632086575,1135.8646240234375,1125.9630126953125,1990.135986328125,6.544544696807861,37.043941497802734,72.7906185333115,1953.0115614740987,1937.8474008530332,29.835830688476562,112.33692932128906
86,1523.0376647732533,2245.502721882736,23.493697466772574,150.12527156662446,639.4505615234375,1020.6605224609375,1345.6334228515625,7.840439319610596,60.18437194824219,71.91887125482178,1294.1379103831928,1713.7344519298304,28.66790199279785,162.4300079345703
87,1716.5431467425078,2910.294391096259,30.52721297747363,120.93786706536291,653.8748779296875,1245.4615478515625,1282.332275390625,7.5856828689575195,43.34661865234375,78.55455404485659,1590.5384250260752,2356.480806063357,32.451114654541016,138.75559997558594
88,1301.488831376657,2575.939292775467,15.913236195619296,97.71214234702832,434.705078125,1099.706298828125,1065.0787353515625,4.878246307373047,38.1037712097168,76.26801241517619,1206.3492785456735,1966.1649442664516,24.94768714904785,116.829345703125
89,2197.3595953872427,2537.7700719628483,22.592597815472494,164.9644012138815,908.2195434570312,1121.9298095703125,1036.513671875,7.008694171905518,70.3852767944336,85.5630089665979,1682.0016017093094,1886.4630837221782,28.329809188842773,154.43759155273438
90,1062.4032598797544,2932.8472876387336,9.534359039595678,20.371606845254064,355.24322509765625,1435.035400390625,12420.712890625,3.3823893070220947,6.148017883300781,91.13610900550617,856.7729867726127,2189.5416424127916,8.949040412902832,25.26932716369629
91,1125.4995099726752,3198.868003195773,14.051249039240549,22.002425762633113,363.4039001464844,1587.103271484375,4365.5244140625,5.377940654754639,6.483150959014893,96.76654302477012,916.4045469902218,2414.7665124886985,11.895133972167969,23.012531280517578
92,1247.5571749766045,3511.254170987755,12.831340294925514,22.299885044873612,590.1038208007812,1592.130615234375,2867.10498046875,4.409576892852783,6.170161247253418,107.60515747241554,1144.1832020484883,2592.8663535216756,11.423203468322754,29.263097763061523
93,1103.567148671175,2999.2085139310607,12.691599533252884,22.586165156888455,364.98095703125,1521.1229248046875,2623.41455078125,4.841909408569336,6.583408355712891,91.71442680752017,888.3874813943256,2255.6774241958788,10.845147132873535,24.554044723510742
94,918.7457343010076,3450.26013028125,13.93706565290025,27.130014844265435,327.4482116699219,1552.4068603515625,4876.8671875,5.010190486907959,7.338390350341797,110.05850743075949,770.5397917393844,2564.7479589174286,12.791213035583496,27.34560203552246
95,1281.0592792445482,3856.0199435974155,10.758682692781804,18.17786413472519,549.9655151367188,1954.878173828125,12375.8515625,4.013383865356445,6.540013790130615,90.41189623774777,1129.66398312042,2897.4165597299716,10.296427726745605,25.889522552490234
96,676.9536994101169,1096.574733666765,57.60368242162318,152.2424597731636,250.5641326904297,540.9892578125,867.3946533203125,24.045738220214844,67.16028594970703,58.52524538763276,538.7923420085838,792.3685328737745,84.70915985107422,210.4579620361328
97,642.0627830084413,917.7664662742366,56.53863246536396,156.98632062188213,200.39340209960938,443.9585876464844,852.2420043945312,13.622962951660156,58.620670318603516,53.58930865112009,535.766021334306,678.3778252854146,51.63588333129883,169.3555450439453
98,552.2934012898088,920.2216983684339,43.95441066172498,162.2609009547353,176.04103088378906,435.0874938964844,920.91796875,11.320849418640137,63.19816207885742,53.144308879382,448.9128502656675,675.0432949278769,48.84103012084961,162.6178741455078
99,645.987102759226,1029.1862122096743,32.75633659245068,157.1501429302055,231.61178588867188,503.60406494140625,894.2166748046875,11.885613441467285,63.778472900390625,52.915214913104094,542.99066458459,758.4050628572862,49.64131164550781,168.90032958984375
100,477.04613122759235,812.2734805891911,37.24566373091026,152.4074775118691,139.40359497070312,366.37359619140625,1161.013427734375,17.438173294067383,42.90911865234375,51.27251802284323,410.00034590057874,612.8917161664918,66.06505584716797,187.52076721191406
101,527.6066207921442,855.4583863485605,26.46894108567843,120.70929274518373,178.77410888671875,428.661865234375,2445.0673828125,11.500484466552734,46.216609954833984,52.71466137240745,441.08823152599626,641.779051262043,49.731422424316406,143.5926513671875
102,574.1665984536132,787.4768685759045,31.143928017983853,177.1702234923966,189.77047729492188,369.4726867675781,2685.54443359375,10.775847434997559,77.7344741821289,56.623682581221736,457.1309975161754,579.955150313426,45.43449401855469,175.03414916992188
103,517.2985362293355,403.2330187333282,14.045666152378544,155.7566042428346,195.7743682861328,181.69430541992188,742.7108154296875,4.683356761932373,60.36439895629883,55.3449673904977,505.95343532625577,307.0976112325756,22.942930221557617,147.90838623046875
104,456.74983083910774,561.6319528821234,12.980534706322942,88.05480716127688,155.5931854248047,248.3793487548828,714.8849487304688,4.4123215675354,33.263248443603516,54.87602507036501,453.9012880648384,424.9656711805829,20.116233825683594,109.98375701904297
105,394.2461605477535,408.6836049943231,16.708731167178485,112.37226766460662,127.88006591796875,189.32449340820312,1456.147705078125,4.318192481994629,39.96933364868164,46.993073620075066,410.9777757142277,316.0870555370042,21.423145294189453,116.81769561767578
106,808.5775454075385,527.9128322519051,14.03538247225515,102.4317064146841,338.46343994140625,247.6757049560547,1819.689697265625,5.548934459686279,40.972164154052734,66.1370717288646,732.5593917399344,394.51702725554856,22.494733810424805,121.48673248291016
107,583.325992052288,608.367724343203,17.656976402106615,140.72831958176778,181.38925170898438,263.2162170410156,2031.9652099609375,6.1986517906188965,48.788631439208984,61.509762797261956,553.9449144933461,464.547907221331,25.637773513793945,166.29798889160156
108,445.9057045956142,482.2396730364611,21.05904924966065,126.23289092181464,143.9569549560547,214.6732177734375,1945.083251953125,5.653477668762207,38.93548583984375,55.101311575257945,476.8351182161308,369.2098144343503,25.732229232788086,134.7795867919922
109,874.7013566158712,2283.0225654387223,11.228965737876326,71.42610212230647,335.79644775390625,1123.436279296875,2515.06982421875,5.5165557861328125,23.91763687133789,97.76367281304998,793.7043198301436,1676.280010167217,26.082653045654297,93.2302474975586
110,872.795045699148,2209.0267426396404,10.621371050355567,78.3574399381517,312.11370849609375,1070.878662109375,1367.459716796875,5.241744041442871,30.4654598236084,120.89358064422083,742.4834516399526,1664.415407408148,24.806690216064453,91.86567687988281
111,945.9866084659782,2512.618648061529,14.466446102034142,91.70333399292335,305.7724609375,1213.1370849609375,1730.526123046875,4.953207492828369,39.011478424072266,112.82087333313808,894.3927726953178,1926.733847884623,24.01597785949707,110.96711730957031
112,1148.3719229799074,3209.2967868229994,16.067906143368113,82.56485616344919,385.42279052734375,1520.7822265625,2423.607666015625,5.555013656616211,32.57455062866211,138.05282501861652,1026.0542797737198,2457.5510641349433,27.409839630126953,102.54937744140625
113,1173.1657911781222,2608.6055782151716,14.866180227463094,76.69187424735962,384.2900390625,1191.1107177734375,1184.7852783203125,5.916690826416016,27.303937911987305,111.30839638544333,1044.5855115076542,1940.6077219388196,29.4814453125,103.42498016357422
114,1066.6775955848084,2256.4634140084186,13.406981398458203,67.84351223421496,351.1352233886719,1007.5064697265625,1710.774169921875,5.935464859008789,23.960552215576172,98.86327375033463,925.9815141253875,1739.174415325523,27.443931579589844,96.87566375732422
115,891.8213492920622,2853.5587865362563,24.991658588873783,78.10920611574934,299.7041320800781,1372.2789306640625,1569.160888671875,9.358284950256348,24.29232406616211,111.75371598041833,867.2164170267736,2170.37119435267,33.555274963378906,98.30094146728516
116,858.9233709732069,2229.0157500822093,6.950326814158567,31.027847962473366,426.5813903808594,1217.235107421875,6199.63525390625,2.6826086044311523,11.781832695007324,36.21403077218886,732.5007150266737,1722.0314345844163,9.62739086151123,35.19313049316406
117,641.5356652822035,2933.932780840123,6.445054555842944,24.623644927344383,289.73797607421875,1982.254150390625,6164.2822265625,2.680169105529785,8.277729988098145,59.252348916865735,576.8191758040052,2500.9580574979636,10.195208549499512,32.09822082519531
118,663.3853262478176,2026.356382781329,5.610139188693211,18.39994597918121,314.032470703125,1004.2067260742188,10317.2451171875,2.4783196449279785,6.994741916656494,46.6839563918713,574.5634341446848,1532.8550318860987,10.337178230285645,28.46720314025879
