int_z1_b2,int_z1_b3,int_z6_b0,int_z6_b1,norm_z1_b0,norm_z1_b2,norm_z1_b3,norm_z6_b0,norm_z6_b1,max_z1_b2,max_z1_b3,max_z3_b4,max_z6_b0,max_z6_b1
1896.8336132100471,1442.0462556540344,73.0755672144102,815.9300354822577,55.83883182623129,1182.973668514393,1089.3303856119578,63.0263786315918,520.476318359375,991.3453369140624,725.070068359375,781.234375,30.82588768005371,334.23785400390625
1711.3438692335817,1239.0939102585735,79.45110451833654,706.3241309680355,55.33589906204817,1070.211571664959,920.3711823087864,61.417598724365234,463.179931640625,737.3745727539062,647.7378540039062,699.9852294921875,34.21952438354492,287.0361022949219
1917.9865679784368,1232.895450317611,70.82310855140288,672.0636660780485,52.961324335213725,1176.379828289953,914.9778354260312,56.53203201293945,434.8707275390625,934.0228271484376,622.9067993164062,758.7794799804688,27.265193939208984,295.3912048339844
1450.5877212672494,983.453794115844,48.791522466752205,518.8462509362191,54.16964405619199,919.675781491774,729.7102851475352,44.78628921508789,347.4259338378906,688.2786254882812,473.24365234375,767.9650268554688,17.88376235961914,218.6070098876953
1723.6433146745742,1679.4863837944963,73.21024612933735,626.8550162212923,57.313824523915535,1074.8592317131931,1208.2727359333514,55.55094146728516,415.8814697265625,870.4645385742188,852.8759765625,800.8487548828125,23.092140197753903,292.7893981933594
1140.7567958965276,2691.6685804439085,17.221197957444623,154.13427541144966,128.81754681228824,1049.092897054388,1988.200658567428,34.83246612548828,170.1649627685547,408.2571411132813,1189.735595703125,1339.269287109375,8.203768730163574,56.47301864624024
1494.7897128995196,3862.2795096673062,67.06405261612478,196.4755464004702,184.95027284134684,1223.7518844114777,2888.606885914038,136.39630126953125,229.99156188964844,520.8001098632812,1915.4345703125,1576.4571533203125,27.41576385498047,55.4633903503418
1211.8007766604424,2721.2855213924,37.37331825805207,177.94225253653713,101.89317011373916,950.7968890397952,1971.920453357324,76.66043090820312,194.79718017578125,415.994873046875,1342.010986328125,1568.6004638671875,16.639467239379883,68.4720230102539
986.9885425968096,1967.839352282385,13.825310664828672,123.55856490278772,78.4206939665313,897.008879535984,1439.2324149673796,25.814773559570312,136.93093872070312,356.13983154296875,886.2857666015625,827.6063232421875,5.449268817901611,40.94307327270508
1026.7866619660829,2253.5188232666505,26.00367128308426,164.43208227992483,93.44214755236806,908.8151118773748,1658.226348650046,33.75538635253906,169.53712463378906,404.86865234375,1049.7984619140625,1591.3900146484375,8.417542457580566,54.3276481628418
1131.7464622283974,2056.7078382776426,13.934329468994594,181.0764483472012,84.69351746412673,1007.4088425311857,1515.7282884440942,29.104684829711918,168.03355407714844,425.5362243652344,944.0968627929688,1198.954833984375,5.616480827331543,58.99903869628906
1257.8005500645377,1797.32627979666,13.237570593473112,141.74781713433913,84.81433865062282,998.9255743052528,1357.5869048361535,27.128591537475582,152.93630981445312,421.896484375,876.7109375,1186.5638427734375,5.20594596862793,48.028099060058594
1045.4611217086203,2389.500657963256,15.903464853734476,153.20474015915534,90.77446066000572,958.9512791002948,1791.1576625776493,30.501089096069336,159.86766052246094,390.558837890625,1164.4066162109375,1209.88330078125,7.076871871948242,56.70943832397461
1037.3613957903967,2659.9062333162874,33.407982943086,122.9551258572901,94.60771413658154,952.0523118730008,1960.8145637812083,42.65311050415039,150.927978515625,374.0096740722656,1164.367431640625,1272.24658203125,10.807953834533691,42.97037124633789
1387.30339069323,3500.924067873508,25.076059712305625,180.15739858457528,106.00649615259356,1220.5693696210185,2572.085229200928,51.40745162963867,201.34527587890625,450.4530334472656,1573.431884765625,1516.011962890625,11.436064720153809,49.521514892578125
1165.503356427575,3481.341341450189,18.255983981265064,126.23023955725752,89.80278362525279,986.406778383104,2581.379400946739,40.329010009765625,170.34799194335938,417.8826293945313,1596.3575439453125,1199.452392578125,8.283709526062012,51.09111022949219
1426.5751035536327,4967.721023234228,25.41487402670221,132.675807223209,111.2990311837422,1261.6024238628052,3681.441707505603,50.38850402832031,205.55247497558597,469.4029846191406,2339.531005859375,1464.9324951171875,11.670684814453123,53.7381591796875
986.5924704200588,3561.9551643002774,32.63837001985909,200.18973477687783,109.3192446930274,935.3321295256324,2607.456059773583,55.275089263916016,232.18917846679688,326.94873046875,1623.7171630859375,1394.177490234375,12.053743362426758,67.46694946289062
891.0680738498145,2538.570032566786,24.16337776732689,142.9228298892558,107.15977198548552,845.888386343358,1861.41159841039,53.978172302246094,187.4193115234375,299.37322998046875,1303.9678955078125,1600.789306640625,9.869805335998535,52.31659698486328
958.5491679251816,2713.189837651327,33.50334393335894,134.17415352078388,98.88411547328644,881.0547456953224,2048.8809659030976,48.02897262573242,203.2442626953125,307.7370300292969,1307.1729736328125,1867.3603515625,11.119633674621582,54.39833450317383
870.0700401340921,2000.713074081888,39.53523823457605,261.20710700919153,66.21586942073603,660.78751669882,1503.2779681534084,44.31972885131836,226.9118804931641,341.2347717285156,1039.9287109375,1253.6527099609375,11.900325775146484,109.1709213256836
972.6208577421494,2010.3804484984523,50.1952703520607,385.8478421161417,51.85048144131467,802.7345238994886,1549.7271291907032,48.29652786254883,312.9022216796875,312.7715759277344,1071.547119140625,1197.9921875,12.754176139831545,162.01199340820312
799.4426604642067,1460.3954534583413,59.39325857950946,397.3899932399605,52.26396430063397,627.3030511238155,1084.19744612595,49.05091857910156,296.2410583496094,285.88726806640625,700.0037841796875,805.5223388671875,17.18964195251465,176.32154846191406
961.8676801714269,1536.001301251662,61.12002609664341,422.98631263594143,52.19749093816645,739.5973933247702,1138.421380762592,50.72539520263672,328.24969482421875,337.0697326660156,703.1202392578125,924.8117065429688,15.890992164611816,170.5706024169922
818.7682108433606,1557.841355023595,46.31849513294583,436.4587176227458,47.77395737644932,622.8198531818377,1173.094048986217,42.63315200805664,308.0748596191406,313.3960876464844,777.5255126953125,1430.344970703125,13.395005226135254,160.01837158203125
872.515045647199,1736.3560602609066,82.59531318277004,709.188914880108,52.30400786848424,659.458473309408,1284.7184626165588,60.903079986572266,464.1592712402344,326.3606262207031,783.42236328125,1882.223388671875,21.02634620666504,266.5397033691406
942.9202500261988,1465.5565239206576,9.478632337772671,58.832717407038814,41.52497457823154,818.7759131910107,1227.6833046173774,20.190654754638672,73.89376831054688,465.1544799804688,661.9131469726562,18401.92578125,3.934232711791992,22.97767448425293
1537.3377519521557,2053.6564319605627,17.743613288621418,83.8417780426195,37.85740393708791,1263.1804698943474,1773.0602722529577,21.58420181274414,91.9159927368164,826.2838134765625,872.3439331054688,9116.826171875,4.97699499130249,26.959396362304688
750.9086403580538,1976.3750594661883,13.287951525133394,52.6331948669734,43.87114632726799,670.3400936363538,1516.537281088814,21.30588722229004,72.09113311767578,316.6685485839844,818.8824462890625,4795.35498046875,4.722455024719238,20.831398010253903
909.4738543668452,2264.970719688882,13.242906118583049,65.74045084581303,43.84700076799446,844.5051105739429,1719.0440489798916,22.54683494567871,91.40059661865234,395.924072265625,1052.3892822265625,5943.6005859375,4.9354023933410645,23.265682220458984
723.2691182294705,1580.7835840756693,13.362651692620904,59.745844933485685,37.69675936100592,633.3996697583872,1296.5398726169483,20.89641571044922,74.27447509765625,340.507080078125,597.5722045898438,3377.67919921875,4.924201488494873,25.561256408691406
691.5956621320607,1570.1287292484194,17.98537343183852,65.29506503417119,35.50326994219557,617.5522007110101,1191.5130910576142,20.807064056396484,78.12649536132812,297.2171936035156,724.7752685546875,5401.85986328125,5.810904026031494,24.082550048828125
798.9825588823296,1426.8087193708243,10.218926087700918,44.02520392989391,31.63168329413348,710.8266512720734,1199.3697712798878,16.7213077545166,63.61015319824219,381.7495727539063,533.5070190429688,3775.907470703125,3.363006353378296,16.132511138916016
730.3716447801173,1811.3457175403212,10.363886174561532,48.23455242952332,29.895967377360765,660.8176438240922,1382.2052324132983,16.655445098876953,62.965633392333984,331.1722717285156,770.5803833007812,4303.55419921875,3.558004140853882,16.668224334716797
1341.9385881698688,2501.9878921248014,19.02312253167232,172.67300631753943,146.02641815007675,1154.7904285082636,1901.1278061784155,40.085479736328125,215.4019317626953,445.756103515625,1112.328369140625,2497.205810546875,8.221325874328613,78.56291198730469
1061.4992306865752,2887.5256992156305,23.128130618536183,133.37942066532074,186.2619147230216,917.5785518520933,2168.5454300487986,50.74967956542969,168.98211669921875,368.21624755859375,1478.75244140625,964.2302856445312,11.568894386291504,55.098880767822266
1039.6404124369533,2702.853237050896,27.700211028325917,150.33348610597022,162.01299892222738,928.6366461753324,2023.419384834536,47.35947799682617,171.92605590820312,408.2775268554688,1352.024169921875,992.7127685546876,12.136812210083008,67.89165496826172
925.2088329861872,2111.5184373122947,25.15085954067641,172.0108591938867,114.20333433610703,896.7817940329574,1564.9921712769362,37.885498046875,170.2288818359375,353.36688232421875,975.1690673828124,940.0900268554688,11.024715423583984,76.34815979003906
947.1516741430388,1806.807196416271,24.241662162245724,149.9039517106163,106.84449269480368,806.6478858332408,1338.897142050845,27.580963134765625,146.12246704101562,339.3161315917969,890.6116943359375,920.9890747070312,7.004249095916748,66.08411407470703
1156.9080636864528,3040.7006978311883,31.49247506314835,195.44440009841247,116.80376136194003,967.978219524792,2372.128399465514,36.59901428222656,175.34385681152344,440.4323120117188,1731.029541015625,841.4093627929688,10.250142097473145,94.52762603759766
872.9245398918476,1974.0973084711777,31.995184791514472,151.32547419630765,137.56125757940117,829.8523560908269,1432.5435156130184,35.3816032409668,144.4900360107422,321.2983093261719,1019.5265502929688,1111.834228515625,12.813257217407228,69.81446075439453
913.1588873436364,2240.4328378147134,21.33647839807478,124.77019712341522,136.32246331844334,810.320899992137,1645.370055170392,42.142520904541016,157.09197998046875,364.5877990722656,1009.3689575195312,864.4437255859375,9.576827049255373,52.53031539916992
955.7385664729712,1748.568472043611,7.264450409595155,67.81509151229935,51.68935005876418,843.0899750094251,1317.8422504645414,16.446094512939453,79.46049499511719,418.89208984375,799.1378784179688,1128.5361328125,2.780158281326294,26.386001586914062
824.6072514018354,2139.210934407388,13.145519341463418,63.43728414515741,44.105132501413614,665.0582611359486,1559.1705930947912,19.164175033569336,77.88521575927734,283.1805419921875,1027.716064453125,1112.375732421875,4.299325942993164,22.084688186645508
717.4617866224919,1874.1801326622565,10.277345826776582,57.57968196910224,51.05046259883072,638.6703363529992,1384.437472773905,22.15290069580078,85.10615539550781,220.5561065673828,846.9737548828125,1356.9356689453125,4.434035778045654,23.882720947265625
1197.9079342928403,1913.8079690417887,13.814263720757785,85.22679674666627,49.31063318462603,1022.1664850784932,1489.7711957187164,18.70190048217773,99.76923370361328,540.0791625976562,861.7955932617188,956.6610107421876,4.045629978179932,24.83488273620605
849.5058796782978,1761.1838258101293,9.83921296043627,71.99269859896593,46.17470633874831,792.3891119402323,1344.4750004815376,17.97576904296875,86.56661987304688,336.0904235839844,817.8521728515625,1394.9534912109375,3.497133016586304,25.15690422058105
927.2251087039087,2308.4235797872143,8.519851386585893,43.2338915450576,42.30204620335601,823.2652803849703,1823.089725369157,18.42118263244629,68.96642303466797,307.63555908203125,1334.95068359375,1215.4432373046875,4.050166606903076,17.606828689575195
909.343153192817,2239.8266369570047,9.227626896388148,64.25861782209296,43.087248515132906,800.0380866885436,1624.3312856796242,16.585935592651367,78.35179138183594,325.080322265625,989.2708740234376,1449.644775390625,3.422370195388794,22.60038185119629
1098.0622207547226,2265.5260251592845,5.978262581920717,32.23159932212244,39.005232459207946,930.5112011380272,1656.2351244075942,11.47956371307373,50.090240478515625,369.3388977050781,1032.656494140625,1368.104248046875,2.131280899047852,13.150413513183594
721.0764894632932,1905.045477237552,11.625457139678474,64.81335547934819,44.2558991546539,637.6111311607063,1387.3738149546266,21.608667373657227,85.3253402709961,246.9774475097656,882.71484375,1330.318359375,4.930271625518799,22.11962127685547
1093.0536316768266,1952.837940386186,7.600902464563356,56.62276411281103,44.66975504841546,889.9237773366942,1475.4053497092293,12.670377731323242,66.53441619873047,382.3224182128906,888.2262573242188,1523.899169921875,2.4502248764038086,19.627553939819336
944.5999502167106,2031.1423577821504,6.7946571642605695,50.73747083807393,40.82684039188857,795.0946104979846,1532.5818718829655,13.79269313812256,68.51646423339844,327.8705444335937,1005.2394409179688,802.3425903320312,2.483280897140503,18.160398483276367
839.2152563263662,2337.496995348484,6.970951892810263,52.01286104780836,45.09819443663665,744.0528828557792,1708.6765557081912,14.089179039001465,70.97196960449219,311.9508056640625,1118.066650390625,903.7607421875,2.5779950618743896,21.56499671936035
910.6958534993852,2090.3337622160707,6.9391623868032175,53.64958642984129,46.74973798681165,764.9217385966987,1533.9851238510878,12.448601722717283,67.82675170898438,323.19097900390625,938.6070556640624,1274.4761962890625,2.728785753250122,19.70601272583008
854.396137227149,2042.366489904622,7.456121246238277,50.98359428111385,42.05947653233022,824.4999884339702,1547.9616760114257,12.416147232055664,67.45560455322266,341.8803405761719,934.9476318359376,1175.0843505859375,2.7562992572784424,21.426271438598636
1163.9906205648244,2532.7878668494523,7.696623221054324,56.08399128656795,43.971994486654005,989.466140152215,1864.6108610886672,13.023595809936523,71.63156127929688,381.3901977539063,1109.400146484375,1085.551513671875,2.757397174835205,21.190359115600582
1266.7339330537554,2674.00126031662,7.044049160787836,58.04974897998908,43.65584285096517,1031.490789529812,2018.2162724769444,14.33969783782959,74.99836730957031,451.4300231933594,1239.428466796875,1547.1173095703125,2.9414119720458984,20.850194931030277
923.0455509245704,2106.030095721284,9.284081216657796,67.72223522264781,43.06468505738904,846.5176385931827,1611.5993678408984,12.26064682006836,73.71833038330078,388.7496337890625,968.7345581054688,1197.98828125,2.725335121154785,19.064706802368164
938.2713173412096,2131.6905039884145,7.821312064166705,66.09902499288,44.72678594486592,802.9300532750862,1614.8952669773266,13.975706100463867,79.26592254638672,310.619140625,1006.7095947265624,1320.7216796875,2.770253419876098,21.456920623779297
1195.306175659721,2883.5391936084875,6.052475860172611,54.33815946939285,42.91630886768066,1050.2447758510789,2160.1501245421346,12.032315254211426,65.09979248046875,390.2005004882813,1383.836669921875,1347.5421142578125,2.577129602432251,20.617658615112305
975.0747837691256,1909.1355717120068,10.37067045417886,55.49614185781927,39.83491525631904,883.9303481415418,1453.4562815639742,15.455466270446776,69.25797271728516,430.95654296875,979.521484375,1229.2445068359375,3.1401209831237797,18.69817924499512
1096.8027244362358,2610.170391487578,7.188583314122903,45.32502897607385,38.89615292196367,893.0746929758756,1902.5066022480723,10.897293090820312,57.017391204833984,357.2027587890625,1192.098876953125,2703.88818359375,2.214451789855957,14.525192260742188
1149.9032640227424,2956.0984411016107,8.53443251562506,30.16956339533984,179.97650320734974,997.2424433067996,2152.63246253475,13.8903226852417,34.53653335571289,347.66094970703125,1421.1871337890625,2256.859375,3.093975067138672,8.413023948669434
942.557933572214,3710.181128370265,4.746297854594255,25.66384044316267,108.85396518393382,817.3120843636631,2762.171193075108,9.250199317932127,34.160186767578125,338.84112548828125,1915.914794921875,1903.3011474609373,1.807935357093811,8.234452247619629
1256.2816410507075,5451.634118358294,9.914764694906504,31.63033697564242,143.9671440733994,1157.658869516206,4716.583355943018,14.408952713012695,37.74557113647461,445.1875915527344,3866.018798828125,2162.000244140625,4.457894325256348,10.284286499023438
952.72958570191,2995.7929131879164,5.705257439723937,19.849473408023183,131.57644689352327,830.0836587461819,2176.30524558447,11.784306526184082,31.979639053344727,342.2103576660156,1427.7103271484375,2833.24169921875,2.5642900466918945,8.154412269592285
1063.286143412348,2280.449098190914,3.277717577060685,27.341830602688177,98.99463563425856,888.1657747855564,1669.1282770655805,8.098775863647461,33.58404541015625,346.6806945800781,1142.0701904296875,1923.8472900390625,1.4632899761199951,10.051512718200684
780.1830684453405,2499.838529541468,6.404518468936658,27.95683541144172,129.7220824921289,664.4020885302564,1823.321207499295,10.172566413879396,35.20119857788086,302.53924560546875,1186.7301025390625,1740.4888916015625,2.449786424636841,10.900923728942873
777.1301537530962,2625.0103471161174,4.993888594849219,28.53449052577222,115.0705931754708,657.6465656611995,1915.6282257111693,8.564396858215332,34.877681732177734,269.784912109375,1175.3631591796875,1548.1658935546875,1.957305669784546,10.36598014831543
813.8576279645009,2548.4016706744824,4.681478423184065,26.13278629258153,99.89086342170248,671.2764308547952,1850.9272093501145,8.670761108398438,30.367475509643555,293.180908203125,1200.082275390625,2203.68798828125,2.163910388946533,8.114303588867188
818.5953983732809,2399.506375099222,5.253433004814117,20.66268869970372,95.86097762108557,725.7521596696562,1751.0735043107663,8.508763313293457,26.67821884155273,273.91754150390625,1240.0771484375,1855.7015380859373,2.017784118652344,7.03763484954834
781.7637697148602,3397.2235712048905,3.809812741383212,24.79495996729262,77.40734727201352,659.7511538372587,3147.371989531017,6.65284538269043,31.001123428344727,267.9952087402344,2818.57373046875,1980.2769775390625,1.4300183057785034,9.441631317138672
765.2132461705864,2012.8102009134984,4.708978729906448,18.95715509138487,97.21607928362354,689.0568643094384,1549.6791842351324,6.902250289916992,25.535669326782227,253.7327117919922,915.4327392578124,1880.9501953125,1.4979900121688845,7.260978698730469
1028.1646419536942,2595.13684785304,2.7657493221122422,22.245880649258343,75.16655626790987,890.6164972993253,1968.243933330171,6.332839012145996,25.79625701904297,354.2666015625,1281.82568359375,1594.226806640625,1.3307547569274902,7.377073287963867
291.68548273772467,778.7896608227553,15.187426921688408,51.26846606215501,35.964367835291746,278.1767482022203,589.0831163614686,34.26979446411133,79.61605834960938,128.60446166992188,397.4455871582031,1289.2376708984375,7.42919397354126,19.501161575317383
263.13270556790906,1055.6887359327327,26.001898230410006,73.4308512742015,34.12393306859037,215.6032284888164,770.7477000542509,39.4760856628418,95.50989532470705,92.91291809082033,482.5109252929688,2486.322998046875,10.669388771057127,28.184934616088867
297.11539442643215,511.3093171729706,20.799822776651123,92.74141667193908,39.705805210709705,247.72585109495537,416.29667061603567,42.84561920166016,116.41878509521484,94.53996276855467,230.48025512695312,2022.9964599609373,9.339262962341309,37.68962097167969
264.48804681003094,708.375637897756,18.292695346152563,61.75657796823361,38.51539164431236,235.48294403462484,518.9224106189699,40.402320861816406,92.45000457763672,103.99556732177734,343.29840087890625,1167.136962890625,9.025552749633787,27.082332611083984
262.83362244702096,595.2762254614693,17.796763852801327,50.48077051137807,37.50665443010072,233.54431199880605,445.7615686756207,40.35361862182617,91.8971176147461,115.02767181396484,285.3504333496094,1388.2322998046875,8.542962074279785,19.92836570739746
286.4272540702174,750.4638364436105,22.211087130553395,64.117667555712,48.43638656382896,243.62189507685216,555.0587584377416,48.92280578613281,108.96837615966795,91.36000061035156,365.3282165527344,2018.8375244140625,10.213848114013672,29.01329040527344
225.68165850367703,520.1738155679001,26.28045307377821,66.56983190987859,41.66051232561884,203.65483141914467,391.34459730738337,40.1351318359375,89.4038314819336,72.86431884765625,226.22006225585935,2233.829345703125,9.95943546295166,22.94576072692871
273.9802828731869,916.9550355989486,19.882985352312968,86.93311502042343,49.26310580182652,247.82318500451728,698.6720500854248,44.29532241821289,121.39253997802734,97.2338638305664,494.0718688964844,2362.56494140625,9.210481643676758,28.87908935546875
258.7141164254863,819.4639272666536,24.982542172299876,73.62061577446971,38.55727710879432,229.85667302442263,600.4442014448491,42.88883590698242,101.36936950683594,91.46273803710938,426.0657653808594,2226.217041015625,10.672887802124023,27.56266593933105
299.25397477318376,1190.6689938974257,25.092012413453627,71.58335535304892,40.9582011933493,251.863884640734,912.7549487554749,40.46463394165039,100.61211395263672,103.7619400024414,654.341796875,3778.008544921875,10.937528610229492,23.78092193603516
289.60433186419925,663.7749116312092,24.151358841976617,91.1272999344122,52.02492764397689,249.9804137845024,501.7328043908861,47.2596321105957,112.5173797607422,99.0510711669922,310.006103515625,1770.945068359375,9.67807388305664,34.68293762207031
567.0347587172098,1360.6455740394688,36.12284362477294,163.4520154335769,49.01867968041207,522.6219990678227,1014.1720558951472,47.76252365112305,194.66146850585935,178.8433074951172,608.89794921875,3243.42822265625,12.736401557922363,62.02771759033203
473.5616588992998,1183.6933992694442,31.344412666214332,130.85283260783277,52.55101337799756,467.8705461103354,886.7098235623912,48.24703598022461,188.0236053466797,173.72193908691406,588.0804443359375,2284.997314453125,12.69630527496338,49.510032653808594
789.3754699472337,2251.484837780396,33.33367087623628,172.93151385951205,56.48653279877501,732.3388374005098,1693.8418860786992,47.17403793334961,229.36129760742188,280.5586242675781,1066.6126708984375,1953.9105224609373,10.469581604003906,74.37821960449219
488.0073535242118,1334.1748684318736,28.211149815159537,131.94513214856852,53.58216539580799,458.4279896542505,992.7058727597804,52.08390808105469,185.69029235839844,175.271484375,659.5703125,1828.036865234375,10.126058578491213,50.36749649047852
439.75393464695657,1569.6647312867765,39.696063544640005,118.92646065061368,51.56599819879391,421.0318446601587,1153.0445039171068,61.4091911315918,196.20367431640625,137.6348114013672,722.9005737304688,1700.134521484375,16.366682052612305,50.98512268066406
454.482752231881,1100.6312040456885,30.07226251005098,120.47189391699308,53.33494338721725,426.9372696185407,828.279803976709,53.16780853271485,173.70773315429688,146.3382568359375,530.9264526367188,1755.732421875,13.794830322265623,46.08041000366211
519.7618084289134,1558.9686745908111,33.729657352416936,166.7905242293685,50.43761042824227,500.1580320298313,1131.49438885245,57.82405090332031,216.732666015625,165.11888122558594,751.8563842773438,2046.1107177734373,15.18088150024414,59.081092834472656
771.7550709031832,2268.5153679853925,39.99950610107044,193.13688516236527,55.255467762389294,705.5834920103377,1688.34472532443,56.01262664794922,212.35595703125,244.99301147460935,1059.154052734375,2116.768798828125,12.623299598693848,76.86983489990234
746.1943799902219,1554.0817203257852,26.955820267151765,178.1791724368959,50.52303848618278,665.8355999095005,1172.1005573652576,43.41606140136719,208.26272583007807,244.181396484375,721.4728393554688,1129.48291015625,9.17446517944336,68.16705322265625
729.7867078261138,1859.135352677355,30.57957800591248,171.16849515615223,60.635861557043285,640.0184012608403,1408.481542845974,62.338626861572266,231.29173278808597,213.2579803466797,866.1668701171875,2072.837158203125,13.650187492370604,65.99790954589844
653.0022409238542,1789.9387830337505,26.590496180734284,152.19516469384445,58.9386113254609,630.116540843337,1325.715415956011,61.25405502319336,191.6505126953125,199.5814514160156,842.7977294921875,1346.0419921875,11.82583999633789,50.77533721923828
726.0704133711599,3182.142883570244,43.87353044768194,176.17610664477493,93.08488298092196,669.0998054616674,2504.178981472028,73.43769836425781,260.1228332519531,257.981201171875,1880.382568359375,1756.808837890625,15.93276309967041,71.95463562011719
847.6137039511618,1929.3805408254264,48.41344996382637,233.919713219099,70.28589895555578,740.8591779599537,1701.2844147473097,76.86280822753906,271.2084655761719,276.0669250488281,1422.7674560546875,2012.0767822265625,19.45567321777344,72.88021850585938
617.954108836983,2830.2213919516653,26.83543884474784,132.0954822745795,62.35052060555744,565.4019190511146,2586.703126731721,64.40171813964844,229.87364196777344,221.2474670410156,2193.452392578125,1330.3489990234375,13.449910163879396,54.8535385131836
790.5928383523908,1593.414052350136,66.55906956542943,162.1722537980434,63.7615807285233,739.4988270658977,1188.2000202741183,75.17427062988281,226.03060913085935,314.3685302734375,724.0955810546875,1544.3016357421875,27.09174156188965,62.69025039672852
631.0949734507594,1294.7433054254702,31.48555419287489,143.84283883919124,64.27639390971444,570.725522547345,964.6608409875504,55.44243621826172,207.96633911132807,252.9076232910156,650.9244384765625,2000.671875,12.113622665405272,53.86884689331055
597.2364821314501,1552.6275581149384,26.9610390746966,237.8567466988364,60.53809756405668,568.6566104385893,1153.6841638241026,56.81575012207031,275.632568359375,238.5557556152344,696.5347290039062,3849.555419921875,10.88227367401123,99.2455062866211
1127.1156871737912,2375.676669276009,14.821795036303229,82.33778138488802,51.94832961960008,1017.2176504574054,1746.2096071992337,21.62972450256348,100.00167846679688,475.4484252929688,986.8974609375,1350.6514892578125,4.288879871368408,24.368141174316406
1426.054895319976,2752.018399843325,14.259810419015896,111.22690128922112,54.75172186953889,1156.8666809230433,2092.266130656845,24.990482330322266,119.9384307861328,486.9126892089844,1358.8546142578125,1491.4925537109375,5.557947635650635,35.54927444458008
