int_z1_b0,int_z1_b1,int_z1_b2,int_z1_b3,int_z3_b4,int_z4_b4,int_z5_b4,int_z6_b0,int_z6_b1,int_z6_b2,int_z1_b3,norm_z0_b3,norm_z1_b0,norm_z1_b1,norm_z1_b2,norm_z1_b3,norm_z3_b4,norm_z4_b0,norm_z4_b4,norm_z6_b0,norm_z6_b1,norm_z6_b2,norm_z6_b3,pic_z0_b3,pic_z1_b2,pic_z1_b3,pic_z3_b4,pic_z4_b4,pic_z5_b4,pic_z6_b0,pic_z6_b1,pic_z6_b2,pic_z6_b3
44.83436894469196,360.0206208507976,1917.9865679784368,1232.895450317611,1293.0234597374997,1109.5571544589477,529.1560171910872,70.82310855140288,672.0636660780485,3998.393699658569,1187.7617809241638,199.74243164325733,52.961324335213725,288.9812456686391,1176.379828289953,914.9778354260312,1791.1837345395654,150.59608822570934,1418.7810544438555,56.53203201293945,434.8707275390625,2233.453857421875,862.5726928710938,133.33535766601562,934.0228271484376,622.9067993164062,758.7794799804688,671.0849609375,340.6451110839844,27.265193939208984,295.3912048339844,1959.686279296875,611.56787109375
44.76384054619605,311.96029497645213,1450.5877212672494,983.453794115844,1226.6206971999875,1001.2393026479208,584.6546294172293,48.791522466752205,518.8462509362191,2611.7098915483803,790.4855315123374,156.92848741090708,54.16964405619199,266.1845438512122,919.675781491774,729.7102851475352,1728.4467138408745,175.04934869635028,1456.6381656058336,44.78628921508789,347.4259338378906,1529.3231201171875,596.8091430664062,99.98193359375,688.2786254882812,473.24365234375,767.9650268554688,632.5054931640625,463.7466430664063,17.88376235961914,218.6070098876953,1034.8211669921875,357.12261962890625
50.61913944922949,361.5364558555884,1723.6433146745742,1679.4863837944963,1336.5969256261983,1100.6161427336433,719.4440994076432,73.21024612933735,626.8550162212923,3321.972825684041,1105.5356733258814,282.789103745654,57.313824523915535,306.915290829523,1074.8592317131931,1208.2727359333514,1737.1675463549927,265.96139584828177,1551.669829105666,55.55094146728516,415.8814697265625,1911.494873046875,801.2522583007812,184.276611328125,870.4645385742188,852.8759765625,800.8487548828125,658.8128051757812,613.6415405273438,23.092140197753903,292.7893981933594,1762.8172607421875,577.4352416992188
90.18466923901966,489.654004500364,1140.7567958965276,2691.6685804439085,2326.9862027106183,1219.5600464244685,2150.5577338176467,17.221197957444623,154.13427541144966,704.0842599791164,1164.3124870161214,570.4140260175383,128.81754681228824,548.6556768250698,1049.092897054388,1988.200658567428,2341.2040948437816,196.1729791754342,1171.0454751913617,34.83246612548828,170.1649627685547,579.0054321289062,852.2909545898438,360.1951904296875,408.2571411132813,1189.735595703125,1339.269287109375,693.974609375,1231.1756591796875,8.203768730163574,56.47301864624024,255.1820526123047,500.8853149414063
108.16491583781315,479.70530238844606,1494.7897128995196,3862.2795096673062,2682.2381092812866,2255.9839671316245,2521.550587430596,67.06405261612478,196.4755464004702,671.5134959353599,1580.6295200592526,809.0000083942994,184.95027284134684,542.3328225674572,1223.7518844114777,2888.606885914038,2660.3049786891347,353.9173618032428,2118.980826821553,136.39630126953125,229.99156188964844,578.1116943359375,1242.3060302734375,498.3264770507813,520.8001098632812,1915.4345703125,1576.4571533203125,1266.4390869140625,1399.648681640625,27.41576385498047,55.4633903503418,239.64085388183597,927.1990966796876
51.69073599204421,388.7702761952338,1211.8007766604424,2721.2855213924,2776.266148922344,1652.529231868063,1961.7148389009135,37.37331825805207,177.94225253653713,726.8070331425406,900.3067845605933,607.8532068285986,101.89317011373916,443.0593530985639,950.7968890397952,1971.920453357324,2637.296171198452,277.0059171354748,1577.3160362040692,76.66043090820312,194.79718017578125,571.90771484375,653.8790283203125,422.2666931152344,415.994873046875,1342.010986328125,1568.6004638671875,937.1925048828124,1172.2755126953125,16.639467239379883,68.4720230102539,288.1867370605469,455.1076354980469
45.448459594898544,437.1617346131825,986.9885425968096,1967.839352282385,1559.7695545653503,980.610362123698,1440.513451655395,13.825310664828672,123.55856490278772,525.7001418249371,1016.4070672979578,417.92432104067234,78.4206939665313,498.6274196843881,897.008879535984,1439.2324149673796,1768.2943881652511,233.2850834845532,1352.54291315323,25.814773559570312,136.93093872070312,430.70843505859375,767.557861328125,247.0508728027344,356.13983154296875,886.2857666015625,827.6063232421875,586.0841674804688,850.3342895507812,5.449268817901611,40.94307327270508,170.7943115234375,524.8316040039062
66.97847307797443,360.7719793411476,1026.7866619660829,2253.5188232666505,2669.222769702474,1483.1402838161837,2134.9334102751063,26.00367128308426,164.43208227992483,663.7342626536265,1061.889296006411,501.8084848627289,93.44214755236806,389.73987212855,908.8151118773748,1658.226348650046,3290.444800383521,253.40358250569955,1809.7751941499373,33.75538635253906,169.53712463378906,521.072265625,779.9038696289062,305.89288330078125,404.86865234375,1049.7984619140625,1591.3900146484375,852.1256103515625,1658.372802734375,8.417542457580566,54.3276481628418,256.9908447265625,484.9697265625
50.979493049477846,441.23540193465305,1131.7464622283974,2056.7078382776426,2096.9672067525485,1220.1709372131154,2204.84934049348,13.934329468994594,181.0764483472012,608.7663925543893,1026.7164488332346,452.0337085789296,84.69351746412673,448.7557537025593,1007.4088425311857,1515.7282884440942,2611.2560891086623,215.85693068436788,1586.1038728962687,29.104684829711918,168.03355407714844,496.0382385253906,752.5255737304688,280.7903137207031,425.5362243652344,944.0968627929688,1198.954833984375,726.228271484375,1542.3070068359375,5.616480827331543,58.99903869628906,206.47076416015625,496.0122680664063
44.971448878524825,457.4010141639155,1257.8005500645377,1797.32627979666,1951.8974219088757,1407.1444998700172,2229.4329785313457,13.237570593473112,141.74781713433913,617.5766864123289,1051.0730917245771,400.0005543003663,84.81433865062282,490.0166690078997,998.9255743052528,1357.5869048361535,2333.66870041963,233.29440188616996,1536.329411515914,27.128591537475582,152.93630981445312,489.1417236328125,791.219970703125,263.59161376953125,421.896484375,876.7109375,1186.5638427734375,838.6705322265625,1650.8892822265625,5.20594596862793,48.028099060058594,219.59217834472656,510.4156188964844
56.19308658206137,369.53191752621206,1045.4611217086203,2389.500657963256,2105.8198638713607,1160.4843586850911,1715.7013047859073,15.903464853734476,153.20474015915534,701.7602204609816,1242.590582260862,567.8920843425807,90.77446066000572,395.0561400749024,958.9512791002948,1791.1576625776493,2235.1897243926965,200.61115444951943,1296.1973197591467,30.501089096069336,159.86766052246094,542.1424560546875,924.09521484375,386.154052734375,390.558837890625,1164.4066162109375,1209.88330078125,643.539306640625,1029.605224609375,7.076871871948242,56.70943832397461,266.4303894042969,567.512451171875
60.6468381192341,363.26155608091113,1037.3613957903967,2659.9062333162874,2270.4449859398105,983.5398368819926,1021.050912466521,33.407982943086,122.9551258572901,365.63444665183,929.0043001878074,540.2794045884698,94.60771413658154,437.1855985296024,952.0523118730008,1960.8145637812083,2435.493856690383,33.30886117868194,1102.4401752029196,42.65311050415039,150.927978515625,326.9779357910156,685.3976440429688,316.50244140625,374.0096740722656,1164.367431640625,1272.24658203125,554.3416748046875,613.055908203125,10.807953834533691,42.97037124633789,121.86415100097656,406.6170043945313
55.911833995099485,375.6085357887787,1387.30339069323,3500.924067873508,2500.0983221593,1106.119900396715,1092.8270686063915,25.076059712305625,180.15739858457528,519.3957207489293,1096.805354034528,681.2965867471806,106.00649615259356,456.0863358645215,1220.5693696210185,2572.085229200928,3077.5593336042757,39.579865698562806,1445.0495250194083,51.40745162963867,201.34527587890625,435.3943176269531,795.6446533203125,456.0309448242188,450.4530334472656,1573.431884765625,1516.011962890625,669.7178344726562,677.3687744140625,11.436064720153809,49.521514892578125,171.9249267578125,541.4537963867188
40.40625968583239,375.6066812367256,1165.503356427575,3481.341341450189,1845.2507255909345,1191.7860100182395,1140.058763024397,18.255983981265064,126.23023955725752,426.323094573842,1137.8349754071482,686.0585430299446,89.80278362525279,467.4971652635478,986.406778383104,2581.379400946739,2817.256067286104,37.22719489476931,1844.6764647002267,40.329010009765625,170.34799194335938,365.3662414550781,835.0894165039062,430.2214965820313,417.8826293945313,1596.3575439453125,1199.452392578125,839.45068359375,603.6383666992188,8.283709526062012,51.09111022949219,168.6505126953125,535.2160034179688
58.02518143986042,370.0302790342054,1426.5751035536327,4967.721023234228,2520.1623808803656,1441.2178122562666,1474.5771087535345,25.41487402670221,132.675807223209,425.0285924732452,1811.6921132064112,858.4650590959716,111.2990311837422,482.5612514055859,1261.6024238628052,3681.441707505603,3452.524871119765,45.77991136921643,1775.510938954652,50.38850402832031,205.55247497558597,384.8874816894531,1330.4322509765625,528.4312744140625,469.4029846191406,2339.531005859375,1464.9324951171875,780.843505859375,883.2416381835938,11.670684814453123,53.7381591796875,152.56895446777344,823.1873168945312
60.92868120145673,414.3780765884827,986.5924704200588,3561.9551643002774,2283.1444375303886,1301.7374822422862,1176.6152610530455,32.63837001985909,200.18973477687783,351.8192901462704,1427.192490085028,739.3184214879717,109.3192446930274,495.2603508840122,935.3321295256324,2607.456059773583,3204.046757548375,41.15123534221701,1943.7552371194356,55.275089263916016,232.18917846679688,328.18994140625,1024.3748779296875,456.17327880859375,326.94873046875,1623.7171630859375,1394.177490234375,817.7713623046875,748.67578125,12.053743362426758,67.46694946289062,128.4818572998047,707.06689453125
56.42517979467327,324.4955068222092,891.0680738498145,2538.570032566786,2407.7882123986883,1372.1802528748908,1002.5625259640316,24.16337776732689,142.9228298892558,315.93418492955,820.1268666105656,507.2139140420769,107.15977198548552,416.7144683924887,845.888386343358,1861.41159841039,3761.049966258701,37.31737806662285,2123.941426611761,53.978172302246094,187.4193115234375,308.2552185058594,601.0448608398438,345.8016052246094,299.37322998046875,1303.9678955078125,1600.789306640625,903.8016967773438,617.5363159179688,9.869805335998535,52.31659698486328,99.66985321044922,428.288818359375
55.92488872028965,289.95534330955707,958.5491679251816,2713.189837651327,2988.487373515963,1663.759682986885,1138.9088237117976,33.50334393335894,134.17415352078388,450.26779921158834,1196.221903811209,592.6905740880724,98.88411547328644,409.3059212651611,881.0547456953224,2048.8809659030976,4584.672924153021,40.194953462670384,2340.7475087956777,48.02897262573242,203.2442626953125,401.62060546875,913.4772338867188,357.8325500488281,307.7370300292969,1307.1729736328125,1867.3603515625,1022.116943359375,793.6978759765625,11.119633674621582,54.39833450317383,132.31246948242188,647.9917602539062
41.9057186996021,247.8214104813524,870.0700401340921,2000.713074081888,1572.5563251956676,2063.76811176911,923.2635919267,39.53523823457605,261.20710700919153,1137.0872736737751,906.4299213408182,306.4542607354132,66.21586942073603,258.9689096225508,660.78751669882,1503.2779681534084,2516.874398984602,74.74310176065161,2966.236362250336,44.31972885131836,226.9118804931641,764.9270629882812,690.2412109375,205.37356567382807,341.2347717285156,1039.9287109375,1253.6527099609375,1682.41796875,908.4458618164062,11.900325775146484,109.1709213256836,455.8863525390625,444.3768615722656
31.587875170994568,173.8602808775613,972.6208577421494,2010.3804484984523,1643.2733164795986,1390.5582423986243,604.0463960708583,50.1952703520607,385.8478421161417,1560.986163180166,882.90209242329,352.98224909534537,51.85048144131467,200.03559996045175,802.7345238994886,1549.7271291907032,2351.044278791073,82.05239094502893,2021.9384226074524,48.29652786254883,312.9022216796875,1213.09521484375,685.36669921875,225.17623901367188,312.7715759277344,1071.547119140625,1197.9921875,1129.5052490234375,464.3140258789063,12.754176139831545,162.01199340820312,765.3497924804688,359.6932067871094
32.36421149274489,250.2463865984658,799.4426604642067,1460.3954534583413,1408.9055106192825,1251.0087289723256,506.7567181233316,59.39325857950946,397.3899932399605,1680.2167506173716,682.2031600448922,246.35628442511265,52.26396430063397,235.45849867576416,627.3030511238155,1084.19744612595,1852.0840226104824,76.644999161196,1554.587856257233,49.05091857910156,296.2410583496094,1228.1488037109375,552.3406982421875,164.43524169921875,285.88726806640625,700.0037841796875,805.5223388671875,690.1993408203125,386.91400146484375,17.18964195251465,176.32154846191406,946.3916625976562,279.34844970703125
33.04435168828543,283.83935826605494,961.8676801714269,1536.001301251662,1725.5766474213451,1627.2762819205725,422.5241763144732,61.12002609664341,422.98631263594143,2100.12782587825,789.2017357420797,245.8400355092301,52.19749093816645,266.8530433482789,739.5973933247702,1138.421380762592,1951.4055672129775,83.33434704591535,1673.2809211848066,50.72539520263672,328.24969482421875,1408.8973388671875,666.5045776367188,155.40164184570312,337.0697326660156,703.1202392578125,924.8117065429688,918.7364501953124,254.19802856445312,15.890992164611816,170.5706024169922,870.3701782226562,368.7096862792969
30.59524245186185,211.78259684634395,818.7682108433606,1557.841355023595,1768.258462226639,1559.9901061790683,577.5677035713259,46.31849513294583,436.4587176227458,1371.3342544808206,885.4729305226354,244.79198645129247,47.77395737644932,239.4027834557957,622.8198531818377,1173.094048986217,2748.657237616372,80.37088720473083,2119.7930720779973,42.63315200805664,308.0748596191406,1037.802001953125,673.4613037109375,159.32980346679688,313.3960876464844,777.5255126953125,1430.344970703125,944.0533447265624,440.350830078125,13.395005226135254,160.01837158203125,665.2609252929688,397.30181884765625
39.739416419867965,254.2624135842392,872.515045647199,1736.3560602609066,1941.861507514492,1301.865625511855,1457.54040474724,82.59531318277004,709.188914880108,2352.515929825294,1272.7922466813277,273.6349626902032,52.30400786848424,246.1682038068053,659.458473309408,1284.7184626165588,3051.718459397689,75.17452507818068,1820.7944031469383,60.903079986572266,464.1592712402344,1701.083740234375,997.5703735351562,176.4269561767578,326.3606262207031,783.42236328125,1882.223388671875,890.6124267578125,1361.282958984375,21.02634620666504,266.5397033691406,1269.29248046875,539.7354736328125
22.23280628506715,111.42228152187695,942.9202500261988,1465.5565239206576,18376.908536260325,2498.784635817011,11171.312763668597,9.478632337772671,58.832717407038814,307.16160658642184,507.6600486834843,358.138895363989,41.52497457823154,172.0402464947505,818.7759131910107,1227.6833046173774,22743.042119211437,60.22169838770035,3686.2304829676577,20.190654754638672,73.89376831054688,285.4177551269531,402.52288818359375,157.9742889404297,465.1544799804688,661.9131469726562,18401.92578125,1959.4300537109373,10649.076171875,3.934232711791992,22.97767448425293,121.83342742919922,212.1761474609375
32.3121248735794,171.30171291409837,1537.3377519521557,2053.6564319605627,9396.678114950657,2559.460876909395,12278.556204862893,17.743613288621418,83.8417780426195,626.007482447545,698.6578904467945,437.61050825674886,37.85740393708791,195.20070353229184,1263.1804698943474,1773.0602722529577,13569.591035732172,47.58643870671678,3685.7296722934784,21.58420181274414,91.9159927368164,500.0776672363281,604.3804321289062,184.7710418701172,826.2838134765625,872.3439331054688,9116.826171875,1902.275390625,9341.07421875,4.97699499130249,26.959396362304688,241.86070251464844,358.04656982421875
28.712060888520984,152.57006015181346,750.9086403580538,1976.3750594661883,6031.1492797968285,2061.838859250148,9645.586576078087,13.287951525133394,52.6331948669734,306.747158125237,455.44152552968194,386.6648422085682,43.87114632726799,182.29130523626853,670.3400936363538,1516.537281088814,9066.761334823326,67.53000573248904,3094.380483440906,21.30588722229004,72.09113311767578,269.636962890625,386.4244689941406,234.07708740234372,316.6685485839844,818.8824462890625,4795.35498046875,1325.13623046875,6777.51708984375,4.722455024719238,20.831398010253903,111.9637222290039,177.26747131347656
20.054474158096127,151.49200004176237,909.4738543668452,2264.970719688882,8081.127059297014,3706.992049789677,10090.198518740634,13.242906118583049,65.74045084581303,393.93648679535056,549.2521359881696,417.84886018688695,43.84700076799446,231.20184402735325,844.5051105739429,1719.0440489798916,11803.411014406662,77.20320686529382,4726.5220852170105,22.54683494567871,91.40059661865234,354.0224304199219,441.8206481933594,234.10934448242188,395.924072265625,1052.3892822265625,5943.6005859375,2227.79736328125,7265.21240234375,4.9354023933410645,23.265682220458984,180.7426605224609,210.830322265625
28.32026176172076,120.83875703510908,723.2691182294705,1580.7835840756693,4959.130364860097,1897.8739347159865,4961.344914855436,13.362651692620904,59.745844933485685,311.26406350378727,532.4382602617454,323.6459467778244,37.69675936100592,172.5285938894806,633.3996697583872,1296.5398726169483,7045.089750667958,82.63612685034728,2938.957717968739,20.89641571044922,74.27447509765625,274.5718078613281,423.60943603515625,135.74072265625,340.507080078125,597.5722045898438,3377.67919921875,1253.5506591796875,3487.447265625,4.924201488494873,25.561256408691406,133.43812561035156,204.02784729003903
25.33611724320508,130.3374365983521,691.5956621320607,1570.1287292484194,6377.49863079687,2982.283598269025,9555.092938564718,17.98537343183852,65.29506503417119,314.7310158307664,683.9840271376694,307.2032847866613,35.50326994219557,151.71681600757475,617.5522007110101,1191.5130910576142,9174.848191828802,67.20549858047436,4217.259985325771,20.807064056396484,78.12649536132812,251.1735992431641,525.9080810546875,167.75802612304688,297.2171936035156,724.7752685546875,5401.85986328125,2105.166015625,7685.5908203125,5.810904026031494,24.082550048828125,115.23877716064452,318.5
21.6661267139522,144.78880389546006,798.9825588823296,1426.8087193708243,4295.846611073861,2776.342142611742,2720.169194796433,10.218926087700918,44.02520392989391,329.3202117945377,573.893759414864,335.4140092710989,31.63168329413348,165.47347332427617,710.8266512720734,1199.3697712798878,6736.449599803597,55.8065418615819,4252.79251166591,16.7213077545166,63.61015319824219,289.8691101074219,447.341064453125,142.55029296875,381.7495727539063,533.5070190429688,3775.907470703125,2687.3466796875,1968.105224609375,3.363006353378296,16.132511138916016,155.9604949951172,226.7642974853516
22.22784305532696,142.50490285389725,730.3716447801173,1811.3457175403212,4494.026726500441,4230.210031161705,4833.160606205463,10.363886174561532,48.23455242952332,330.8628054027212,510.4069132024112,401.6247977000617,29.895967377360765,164.67124409729783,660.8176438240922,1382.2052324132983,7622.986440286568,62.43051107282203,6021.769764946459,16.655445098876953,62.965633392333984,301.9985656738281,401.4341735839844,243.94155883789065,331.1722717285156,770.5803833007812,4303.55419921875,3959.108154296875,3061.797607421875,3.558004140853882,16.668224334716797,170.3499755859375,195.142333984375
